game_id,name,boardgamedesigner,boardgameartist,yearpublished,minplayers,maxplayers,minage,playingtime,minplaytime,maxplaytime,boardgamepublisher,boardgamecategory,boardgamefamily,boardgamemechanic,AbstractGameRank_min,AbstractGameRank_min_date,AbstractGameRank_max,AbstractGameRank_max_date,first_date_in_ref,BoardGameRank_min,BoardGameRank_min_date,BoardGameRank_max,BoardGameRank_max_date,ChildrensGameRank_min,ChildrensGameRank_min_date,ChildrensGameRank_max,ChildrensGameRank_max_date,CustomizableRank_min,CustomizableRank_min_date,CustomizableRank_max,CustomizableRank_max_date,FamilyGameRank_min,FamilyGameRank_min_date,FamilyGameRank_max,FamilyGameRank_max_date,PartyGameRank_min,PartyGameRank_min_date,PartyGameRank_max,PartyGameRank_max_date,StrategyGameRank_min,StrategyGameRank_min_date,StrategyGameRank_max,StrategyGameRank_max_date,ThematicRank_min,ThematicRank_min_date,ThematicRank_max,ThematicRank_max_date,WarGameRank_min,WarGameRank_min_date,WarGameRank_max,WarGameRank_max_date,bgg_url
651,Zero Down,['Reiner Knizia'],['Ernst Solèr'],1998,2,5,8,20,20,20,"['AG Müller (AGMüller)', 'ASYNCRON games', 'Berliner Spielkarten', 'Blue Orange Games', 'Educa Korea', 'Games 4 Gamers', 'HomoLudicus', 'Muduko', 'Pixie Games', 'Trefl Joker Line']",['Card Game'],[],"['Card Drafting', 'Set Collection', 'Trading']",,,,,2019-09-07,3294,2019-09-07,3759,2021-05-01,,,,,,,,,879,2019-09-14,1018,2021-05-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/651
28218,Cash-a-Catch,['Andreas Pelikan'],['Jo Hartwig'],2007,3,5,8,30,20,30,"['Queen Games', 'Corfix', 'M-Ágnes', 'Swan Panasia Co., Ltd.']","['Action / Dexterity', 'Animals', 'Card Game', 'Economic', 'Real-time']",['Animals: Fish / Fishes'],"['Auction/Bidding', 'Set Collection']",,,,,2019-09-07,3118,2019-09-14,3752,2021-05-22,,,,,,,,,847,2019-09-14,1021,2021-05-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/28218
121073,Panic Lab,['Dominique Ehrhard'],['Maxim Cyr'],2012,2,10,8,30,10,30,"['Albi', 'FoxGames', 'Gigamic', 'Korea Boardgames Co., Ltd.', 'Land of Beautiful Mind (سرزمین ذهن زیبا)', 'Maldón']","['Humor', 'Party Game', 'Puzzle', 'Real-time']",['Components: Dice with Icons'],"['Dice Rolling', 'Memory', 'Pattern Recognition']",,,,,2019-09-07,3254,2019-09-07,3753,2021-05-01,,,,,,,,,907,2019-09-07,1063,2021-05-22,249,2019-11-16,293,2021-05-08,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/121073
13751,Under the Shadow of the Dragon,['Lutz Stepponat'],"['Hans-Georg Schneider', 'Tom Thiel']",2004,2,2,10,90,90,90,['Pegasus Spiele'],"['Adventure', 'Fantasy']","['Creatures: Dragons', 'Players: Two Player Only Games']","['Dice Rolling', 'Modular Board', 'Pick-up and Deliver', 'Role Playing', 'Variable Player Powers']",,,,,2019-09-07,3043,2019-09-07,3753,2021-05-22,,,,,,,,,,,,,,,,,,,,,495,2019-09-14,592,2021-05-22,,,,,https://boardgamegeek.com/boardgame/13751
120669,No Retreat!: The North African Front,['Carl Paradis'],"['Rodger B. MacGowan', 'Carl Paradis']",2013,2,2,12,180,180,180,['GMT Games'],"['Wargame', 'World War II']","['Players: Two Player Only Games', 'Region: North Africa', 'Series: No Retreat! (Carl Paradis)']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",,,,,2020-05-23,3414,2020-07-04,3755,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,344,2020-08-08,370,2021-05-22,https://boardgamegeek.com/boardgame/120669
63740,Hotel Samoa,['Kristian Amundsen Østby'],['Harald Lieske'],2010,3,6,10,60,45,60,"['Arclight', 'Axel', 'HUCH!', 'White Goblin Games', 'Z-Man Games, Inc.']",['Economic'],"['Theme: Tropical Islands', 'Region: Oceania', 'Theme: Tropical']","['Auction/Bidding', 'Hand Management', 'Memory', 'Simultaneous Action Selection']",,,,,2019-09-07,3075,2019-09-07,3760,2021-05-22,,,,,,,,,848,2019-09-07,1033,2021-05-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/63740
248167,Pandoria,"['Jeffrey D. Allers', 'Bernd Eisenstein']","['Christian Opperer', 'Lukas Siegmon']",2018,2,4,10,120,90,120,['Irongames'],"['Economic', 'Fantasy', 'Farming', 'Territory Building']",['Digital Implementations: Yucata'],"['Area Majority / Influence', 'Enclosure', 'Hand Management', 'Team-Based Game', 'Tile Placement', 'Variable Player Powers']",,,,,2019-09-07,3593,2021-01-02,4000,2019-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/248167
42244,Martinique,['Emanuele Ornella'],"['Arnaud Demaegd', 'Stefano Susini']",2009,2,2,10,30,30,30,"['Axel', 'HomoLudicus', 'HUCH!', 'Quined White Goblin Games', 'Red Glove', 'White Goblin Games', 'Z-Man Games, Inc.']","['Bluffing', 'Deduction', 'Pirates']","['Admin: Better Description Needed!', 'Islands: Martinique (France)', 'Players: Two Player Only Games']","['Enclosure', 'Grid Movement', 'Set Collection', 'Square Grid']",,,,,2019-09-07,3142,2019-09-14,3758,2021-05-22,,,,,,,,,866,2019-09-21,1032,2021-05-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/42244
56796,Let's Catch the Lion!,['Madoka Kitao'],"['Maiko Fujita', 'Silvia Romeral Andrés', 'Maciej Szymanowicz']",2008,2,2,4,15,15,15,"['AURUM, Inc.', 'Benesse', 'Egmont Polska', 'EiSystem', 'Gentosha Education', 'Ginbis', 'Japon Brand', 'LPSA', 'Magpie (Korean Co)', 'MARUKAWA CONFECTIONERY CO., LTD.', 'MINDOK', 'Nekomado', 'nestorgames', 'pieco design', 'Swan Panasia Co., Ltd.']","['Abstract Strategy', 'Animals', ""Children's Game"", 'Educational']","['Category: Combinatorial', 'Crowdfunding: nestorbooster', 'Players: Two Player Only Games', 'Traditional Games: Chess', 'Traditional Games: Shogi']",['Grid Movement'],138,2019-11-30,152,2020-05-30,2019-09-07,3352,2019-10-12,3764,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/56796
2448,Kalah,['William Julius Champion Jr.'],"['(Uncredited)', 'Frank Gerwin']",700,2,2,5,10,10,10,"['(Public Domain)', '(Unknown)', 'ABRA', 'Adrenaline Brush Ltd', 'Alga', 'ASS Altenburger Spielkarten', 'Barnes & Noble', 'Bohemia', 'Brain Games Germany', 'Brio AB', 'Brookstone', 'The Canadian Group', 'Cardinal', 'Carrom Art', 'Cayro, the games', 'CHH Games', 'Classic Games', 'Creative Crafthouse', 'Cylinder Games', 'Daddy-O Productions', 'danspil', 'DeAgostini', 'Dilemma Games', 'Domino-Verlag', 'Dujardin', 'E.S. Lowe', 'Elvin Games', 'Endless Games (I)', 'Estrela', 'Fame Products', 'Fundex', 'Games & Graphics Inc.', 'Geoludie', 'Gerd Koch', 'Great American Trading Company', 'Holzinsel', 'IKEA', 'Intermón Oxfam', 'Joen', 'Joker', 'Jumbo', 'King International', 'Kontrell Industries', 'L. P. Septímio', 'Lagoon Games', 'Lazy Days (I)', 'Learningsmith', 'Ludens Spirit', 'Maplegrove', 'Melissa & Doug', 'Mitra', 'Monkey Pod Games', 'Natural Wonders', 'Oficina do Aprendiz', 'Origem', 'Parker Brothers', 'Pavilion', 'Pelikan', 'Philos', 'PICO PAO / Juegos de la Antigüedad', 'Piet Hein A/S', 'Pin International', 'Planet Finska', 'Plasticart', 'Plastolus Szarvas', 'Pressman Toy Corp.', 'Profound', 'Queen Games', 'Ramsons', 'RCR Terry GmbH', 'Schmidt Spiele', 'Schylling', 'Science4You', 'Skor-Mor', ""Spear's Games"", 'SPM - Syarikat Permainan Malaysia', 'Square Root Games', 'Starbucks Coffee Company', 'Tactic', 'Target', 'Top-Game', 'Top-Toy', 'University Games', 'VEB Plastspielwaren Berlin', 'Whitman Golden Ltd.', 'Wood Expressions', 'Woodstock Spiele', 'Worldwide Games, Inc.', 'WWF']",['Abstract Strategy'],"['Traditional Games: Mancala', 'Category: Combinatorial', 'Continents: Africa', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Triqqy', 'Players: Two Player Only Games', 'Promotional: Promo Board Games']",['Mancala'],396,2020-02-08,419,2019-10-26,2019-09-07,3671,2019-09-07,3756,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/2448
161527,Catan: Ancient Egypt,['Klaus Teuber'],['Michael Menzel'],2014,3,4,10,75,75,75,"['999 Games', 'Devir', 'KOSMOS', 'Mayfair Games']","['Civilization', 'Negotiation']","['Country: Egypt', 'Game: Catan']","['Dice Rolling', 'Network and Route Building', 'Trading']",,,,,2019-09-07,3249,2019-09-07,3759,2021-05-22,,,,,,,,,838,2019-09-07,961,2021-05-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/161527
313,Big Boss,['Wolfgang Kramer'],"['Wolfgang Kramer', 'Franz Vohwinkel']",1994,2,6,10,90,90,90,['KOSMOS'],['Economic'],"['Admin: Better Description Needed!', 'Components: 3-Dimensional (3D)']",['Stock Holding'],,,,,2019-09-07,3043,2019-09-14,3762,2021-05-22,,,,,,,,,,,,,,,,,1178,2019-09-07,1407,2021-05-15,,,,,,,,,https://boardgamegeek.com/boardgame/313
229791,Triplock,"['Adam Carlson', 'Josh J. Carlson']",['Josh J. Carlson'],2017,1,2,12,30,15,30,['Chip Theory Games'],"['Deduction', 'Memory', 'Science Fiction']","['Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules', 'Theme: Steampunk']","['Dice Rolling', 'Hand Management', 'Memory', 'Pattern Building', 'Pattern Recognition', 'Set Collection', 'Time Track', 'Variable Phase Order', 'Variable Player Powers']",,,,,2019-09-07,2936,2019-09-14,3768,2021-05-22,,,,,,,,,,,,,,,,,1340,2020-07-11,1490,2021-05-22,,,,,,,,,https://boardgamegeek.com/boardgame/229791
6931,Katamino,['André Perriolat'],['Marjorie Noël'],1992,1,2,3,10,10,10,"['DJ Games', 'FoxMind Israel', 'Fundex', 'Gigamic', 'Jeux PBM', 'Korea Boardgames Co., Ltd.', 'Lautapelit.fi']","['Abstract Strategy', ""Children's Game"", 'Puzzle']","['Components: Polyominoes', 'Players: Games with Solitaire Rules']","['Pattern Building', 'Pattern Recognition']",224,2021-01-02,244,2020-10-03,2019-09-07,3599,2019-11-02,3778,2021-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/6931
228051,"Warhammer 40,000: Heroes of Black Reach",['Yann and Clem'],"['Alexandre Bonvalot', 'Olivier Derouetteau']",2018,2,2,14,120,30,120,"['Devil Pig Games', '3 Emme Games']","['Science Fiction', 'Wargame']","['Players: Two Player Only Games', 'Series: Heroes System Tactical Scale World War 2', 'Setting: Warhammer 40,000 Board Games']","['Action Queue', 'Dice Rolling', 'Variable Player Powers']",,,,,2019-09-07,3725,2021-04-03,4078,2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,452,2021-04-03,685,2019-10-05,https://boardgamegeek.com/boardgame/228051
285253,Fiesta de los Muertos,['Antonin Boccara'],"['Margo Renard', 'Michel Verdu']",2019,4,8,12,15,15,15,"['OldChap Editions', 'Broadway Toys LTD', 'Game Factory', 'Granna', 'Lifestyle Boardgames Ltd', 'Mandoo Games', 'Playagame Edizioni']","['Deduction', 'Party Game', 'Word Game']","['Country: Mexico', 'Holidays: Day of the Dead']","['Communication Limits', 'Cooperative Game']",,,,,2020-06-27,3766,2021-05-22,4905,2020-06-27,,,,,,,,,979,2021-05-15,1070,2020-12-26,173,2021-05-22,215,2020-12-05,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/285253
256705,Seasons of Rice,['Corry Damey'],"['Jerome Damey', 'Corry Damey']",2018,2,2,8,20,20,20,"['Button Shy', 'Salt & Pepper Games']","['Card Game', 'Farming', 'Print & Play']","['Contests: Button Shy Game Design Contests and Challenges', 'Country: Cambodia', 'Crowdfunding: Kickstarter', 'Game: Seasons of Rice', 'Players: Two Player Only Games', 'Series: Wallet Games (Button Shy)']","['Card Drafting', 'Tile Placement', 'Variable Player Powers']",,,,,2020-09-19,3767,2021-05-22,4949,2020-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/256705
285773,Arkham Horror: Final Hour,['Carlo A. Rossi'],[],2019,1,4,12,60,60,60,"['Fantasy Flight Games', 'Asmodee China', 'Asmodee Italia', 'Delta Vision Publishing', 'Hobby World', 'Rebel Sp. z o.o.']","['Adventure', 'Horror']","['Admin: Better Description Needed!', 'Game: Arkham Horror', 'Series: Arkham Horror Files (Fantasy Flight Games)', 'Theme: Cthulhu Mythos']","['Cooperative Game', 'Solo / Solitaire Game']",,,,,2020-01-04,3768,2021-03-20,4923,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/285773
252752,Genotype: A Mendelian Genetics Game,"['John Coveyou', 'Paul Salomon', 'Ian Zang']","['Tomasz Bogusz', 'Amelia Sales']",2021,1,5,14,90,45,90,"['Genius Games', 'Schwerkraft-Verlag']","['Dice', 'Educational']","['Crowdfunding: Kickstarter', 'Series: Science Games (Genius Games)', 'Theme: Biology', 'Theme: Science']","['Dice Rolling', 'Drafting', 'Set Collection', 'Simulation', 'Tech Trees / Tech Tracks', 'Worker Placement']",,,,,2021-05-01,3761,2021-05-22,4692,2021-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/252752
193483,Dwar7s Fall,['Luís Brüeh'],['Luís Brüeh'],2016,2,4,12,60,20,60,"['MAGE Company', 'Mandala Jogos', 'Mosigra', 'Mysterious Island Games', 'Vesuvius Media']","['Fantasy', 'Territory Building']","['Game: Dwar7s Fall', 'Series: Dwar7s']","['Hand Management', 'Set Collection', 'Take That', 'Tile Placement', 'Worker Placement']",,,,,2019-09-07,3232,2019-09-21,3770,2021-05-22,,,,,,,,,,,,,,,,,1340,2019-09-07,1530,2021-05-15,,,,,,,,,https://boardgamegeek.com/boardgame/193483
159406,Portal: The Uncooperative Cake Acquisition Game,['Jeep Barnett'],[],2015,2,4,15,45,30,45,"['Cryptozoic Entertainment', 'ADC Blackfire Entertainment GmbH']","['Puzzle', 'Science Fiction', 'Video Game Theme']",[],"['Area Majority / Influence', 'Modular Board']",,,,,2019-09-07,3236,2019-10-05,3771,2021-05-22,,,,,,,,,,,,,,,,,,,,,587,2019-10-19,675,2021-05-22,,,,,https://boardgamegeek.com/boardgame/159406
301257,Maglev Metro,['Ted Alspach'],"['Alanna Kelsey', 'Ollin Timm']",2021,1,4,14,90,60,90,"['Bézier Games', 'Rawstone']",['Trains'],['Components: Transparent Elements'],"['End Game Bonuses', 'Network and Route Building', 'Pick-up and Deliver', 'Tile Placement']",,,,,2021-04-10,3769,2021-05-22,4621,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/301257
104627,Feudalia,['Fernando Abad'],"['Fernando Abad', 'Angel Abad', 'Chechu Nieto']",2011,1,4,14,90,90,90,['ABBA Games'],"['Card Game', 'City Building', 'Civilization', 'Medieval', 'Negotiation']","['Crowdfunding: Kickstarter', 'Organizations: Board Games Association of Creators in Spain (LUDO)', 'Players: Games with Solitaire Rules']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Trading', 'Worker Placement']",,,,,2019-09-07,3258,2019-09-07,3775,2021-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/104627
225885,Unbroken,['Artem Safarov'],"['Jacob Atienza', 'Alina Marchewka', 'Nikki Storme', 'Nikolai Ostertag', 'Rachel Korsen']",2018,1,1,13,30,15,30,"['Altema Games', 'Golden Bell Games']","['Adventure', 'Fantasy', 'Horror', 'Print & Play']","['Contests: Solitaire Print & Play', 'Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Games']","['Dice Rolling', 'Move Through Deck', 'Push Your Luck', 'Solo / Solitaire Game']",,,,,2020-06-06,3737,2021-04-10,4882,2020-08-01,,,,,,,,,,,,,,,,,,,,,662,2021-05-15,744,2020-06-06,,,,,https://boardgamegeek.com/boardgame/225885
232829,The Wizard Always Wins,['Prospero Hall'],['Forrest-Pruzan Creative'],2017,2,5,10,30,30,30,['Big G Creative'],['Fantasy'],[],"['Deck, Bag, and Pool Building', 'Push Your Luck', 'Set Collection', 'Variable Phase Order']",,,,,2019-09-14,3525,2020-07-25,3773,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/232829
2,Dragonmaster,"['G. W. ""Jerry"" D\'Arcey']",['Bob Pepper'],1981,3,4,12,30,30,30,"['E.S. Lowe', 'Milton Bradley']","['Card Game', 'Fantasy']",['Creatures: Dragons'],['Trick-taking'],,,,,2019-09-07,3236,2019-09-07,3781,2021-05-15,,,,,,,,,,,,,,,,,1309,2019-09-07,1509,2021-05-15,,,,,,,,,https://boardgamegeek.com/boardgame/2
181501,Peloponnes Card Game,['Bernd Eisenstein'],['Matthias Catrein'],2015,2,5,10,45,45,45,"['Irongames', 'Ludofy Creative']","['Ancient', 'Card Game', 'City Building', 'Civilization']",['Versions & Editions: Card Versions of Non-Card Games'],"['Auction/Bidding', 'Card Drafting', 'Variable Player Powers']",,,,,2019-09-07,3245,2019-10-26,3775,2021-05-22,,,,,,,,,,,,,,,,,1231,2019-09-07,1422,2021-05-15,,,,,,,,,https://boardgamegeek.com/boardgame/181501
244141,Symphony No.9,"['Frank Liu', 'Hung-Yang Shen']",[],2018,2,4,14,70,50,70,['Moaideas Game Design'],"['Age of Reason', 'Music']",['Music: Classical'],"['Betting and Bluffing', 'Commodity Speculation', 'Set Collection']",,,,,2019-09-07,3538,2019-12-21,3808,2021-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/244141
266304,MegaCity: Oceania,"['Jordan Draper', 'Michael Fox (II)']",['Winnie Shek'],2019,2,4,8,60,45,60,"['Hub Games', 'Asmodee', 'Asmodee Italia']","['Action / Dexterity', 'City Building', 'Science Fiction']",['Country: Australia'],"['Area Majority / Influence', 'Modular Board', 'Real-Time', 'Stacking and Balancing', 'Tile Placement']",,,,,2020-01-11,3779,2021-05-22,4885,2020-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/266304
63167,Undermining,['Matt Tolman'],['Gavan Brown'],2011,2,5,8,45,45,45,"['Z-Man Games, Inc.']","['Science Fiction', 'Space Exploration', 'Transportation']","['Organizations: The Game Artisans of Canada', 'Theme: Mining']","['Action Points', 'Contracts', 'Grid Movement', 'Pick-up and Deliver', 'Set Collection']",,,,,2019-09-07,3106,2019-09-07,3780,2021-05-22,,,,,,,,,835,2019-09-14,1025,2021-05-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/63167
231553,Jagged Alliance: The Board Game,"['Marko Jelen', 'Jan Wagner']",[],2019,1,4,14,360,45,360,"['Underground Games GbR', 'Underworld Kingdom']","['Dice', 'Fighting', 'Miniatures', 'Modern Warfare', 'Video Game Theme']","['Crowdfunding: Kickstarter', 'Crowdfunding: Wspieram']","['Action Points', 'Campaign / Battle Card Driven', 'Cooperative Game', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Variable Phase Order']",,,,,2019-10-12,3739,2021-04-24,4914,2019-10-12,,,,,,,,,,,,,,,,,1453,2020-11-28,1486,2021-02-27,547,2020-12-05,566,2021-02-06,,,,,https://boardgamegeek.com/boardgame/231553
128733,Revolver 2: Last Stand at Malpaso,"['Leigh Caple', 'Mark Chaplin']","['Xavier Carrascosa', 'Chechu Nieto']",2012,2,2,12,45,45,45,"['Stronghold Games', 'White Goblin Games']","['American West', 'Bluffing', 'Card Game', 'Fighting']","['Game: Revolver', 'Players: Two Player Only Games']",['Hand Management'],,,,,2019-09-07,3108,2019-09-07,3783,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/128733
13855,Carthage: The First Punic War,['Richard H. Berg'],"['Rodger B. MacGowan', 'Mark Simonitch']",2005,2,2,12,1800,1800,1800,['GMT Games'],"['Ancient', 'Wargame']","['Ancient: Carthage', 'Ancient: Rome', 'History: Punic Wars', 'Players: Two Player Only Games']","['Chit-Pull System', 'Dice Rolling', 'Hexagon Grid', 'Simulation']",,,,,2019-09-07,3159,2019-09-21,3784,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,322,2019-09-28,358,2020-08-29,https://boardgamegeek.com/boardgame/13855
2129,Crossbows and Catapults,"['Ray Frigard', 'Henri Sala']",[],1983,2,2,6,30,30,30,"['Alga', 'Base Toys', 'Gay-Play', 'El Greco', 'Harbert', 'Lakeside', 'Tomy']","['Action / Dexterity', ""Children's Game"", 'Medieval']","['Game: Crossbows and Catapults', 'Players: Two Player Only Games']",[],,,,,2019-09-07,3215,2019-09-07,3785,2021-05-22,85,2019-12-07,100,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/2129
1498,Paydirt,"['David S. Neft', 'Dr. Thomas Nicely']",[],1970,1,2,11,90,60,90,"['(Self-Published)', 'The Avalon Hill Game Co', 'Sports Illustrated']","['Dice', 'Sports']","['Admin: Better Description Needed!', 'Series: Sports Illustrated Line (Time, Inc)', 'Sports: American Football / Gridiron']","['Dice Rolling', 'Simulation']",,,,,2019-09-07,3276,2019-09-07,3786,2021-05-22,,,,,,,,,,,,,,,,,1351,2019-09-07,1553,2021-05-01,584,2019-09-07,668,2021-05-22,,,,,https://boardgamegeek.com/boardgame/1498
18746,Gustav Adolf the Great: With God and Victorious Arms,['Ben Hull'],['Rodger B. MacGowan'],2006,2,2,12,300,300,300,['GMT Games'],"['Pike and Shot', 'Wargame']","['Country: Sweden', 'History: Age of Kings', 'History: Thirty Years War', 'Players: Games with Solitaire Rules', 'Players: Two Player Only Games', 'Players: Wargames with Solitaire Rules', 'Series: Musket & Pike Battle (GMT/Vae Victis)']","['Dice Rolling', 'Hexagon Grid']",,,,,2019-09-07,3080,2019-09-07,3787,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,230,2019-09-07,283,2021-05-22,https://boardgamegeek.com/boardgame/18746
6714,Go Away Monster!,"['Monty Stambler', 'Ann Stambler']","['Dana Regan', 'Maciej Szymanowicz']",1997,2,4,3,15,10,15,"['Gamewright', 'Nasza Księgarnia']","[""Children's Game"", 'Puzzle']",['Creatures: Monsters'],"['Cooperative Game', 'Pattern Recognition', 'Set Collection']",,,,,2019-09-07,3165,2019-09-21,3791,2021-05-08,56,2019-09-07,79,2021-05-08,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/6714
69552,Panic Station,['David Ausloos'],"['David Ausloos', 'Hans-Georg Schneider']",2011,4,6,10,40,40,40,"['White Goblin Games', 'Pegasus Spiele', 'REXhry', 'Stronghold Games']","['Adventure', 'Bluffing', 'Exploration', 'Party Game', 'Science Fiction']",[],"['Action Points', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Player Elimination', 'Team-Based Game', 'Tile Placement', 'Traitor Game']",,,,,2019-09-07,3159,2019-09-07,3791,2021-05-15,,,,,,,,,,,,,,,,,,,,,616,2019-09-07,708,2021-05-22,,,,,https://boardgamegeek.com/boardgame/69552
247704,Quartermaster General: The Cold War,['Ian Brody'],['Nicholas Avallone'],2018,3,6,14,120,90,120,"['Griggling Games, Inc.', 'PSC Games']","['Modern Warfare', 'Political', 'Wargame']","['Crowdfunding: Kickstarter', 'Game: Quartermaster', 'History: Cold War', 'Region: The World']","['Area Majority / Influence', 'Hand Management']",,,,,2019-09-07,3727,2021-04-03,4223,2019-11-02,,,,,,,,,,,,,,,,,,,,,,,,,375,2020-12-19,540,2019-10-26,https://boardgamegeek.com/boardgame/247704
97273,Upon a Salty Ocean,['Marco Pranzo'],['Lamberto Azzariti'],2011,2,4,13,120,120,120,"['Giochix.it', 'Rio Grande Games', 'Rocks Games']","['Economic', 'Nautical', 'Renaissance']",['Country: France'],"['Action Points', 'Variable Phase Order']",,,,,2019-09-07,3092,2019-09-07,3791,2021-05-22,,,,,,,,,,,,,,,,,1225,2019-09-07,1441,2021-05-15,,,,,,,,,https://boardgamegeek.com/boardgame/97273
42490,Pony Express,"['Antoine Bauza', 'Bruno Faidutti']",['Mathieu Beaulieu'],2009,3,5,8,45,45,45,"['Funforge', 'Heidelberger Spieleverlag']","['Action / Dexterity', 'American West', 'Bluffing', 'Dice', 'Humor', 'Racing']",['Animals: Horses'],"['Dice Rolling', 'Roll / Spin and Move']",,,,,2019-09-07,3145,2019-09-07,3792,2021-05-22,,,,,,,,,837,2019-09-07,1017,2021-05-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/42490
111502,Star Trek Deck Building Game: The Next Generation – Next Phase,['Alex Bykov'],['Jak L. Hueng'],2012,2,4,13,90,90,90,['Bandai'],"['Adventure', 'Exploration', 'Fighting', 'Movies / TV / Radio theme', 'Negotiation', 'Science Fiction', 'Space Exploration']","['Game: Star Trek Deck Building Game', 'TV Shows: Star Trek (various)']","['Card Drafting', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Role Playing', 'Team-Based Game']",,,,,2019-09-07,3093,2019-09-14,3793,2021-05-22,,,,,81,2019-09-14,100,2021-05-08,,,,,,,,,,,,,509,2019-09-14,596,2021-04-24,,,,,https://boardgamegeek.com/boardgame/111502
106999,Coney Island,['Michael Schacht'],['Dennis Lohausen'],2011,2,4,10,60,60,60,"['Argentum Verlag', 'White Goblin Games']",['Economic'],['Theme: Amusement Parks / Theme Parks'],"['Enclosure', 'Tile Placement']",,,,,2019-09-07,3020,2019-09-07,3794,2021-05-22,,,,,,,,,800,2019-09-07,1014,2021-05-22,,,,,1210,2019-09-07,1452,2021-05-15,,,,,,,,,https://boardgamegeek.com/boardgame/106999
26235,Pick & Pack,['Simon Hunt'],['Régis Moulun'],2007,2,2,8,20,20,20,"['YOKA Games', 'Z-Man Games, Inc.']",['Abstract Strategy'],"['Mechanism: Maxit', 'Players: Two Player Only Games']","['Action Queue', 'Grid Movement']",139,2019-09-07,167,2021-05-22,2019-09-07,3069,2019-09-07,3795,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/26235
655,Castle,"['Bruno Faidutti', 'Serge Laget']",['Emmanuel Roudier'],2000,2,5,14,30,30,30,"['Descartes Editeur', 'Eurogames', 'Heidelberger Spieleverlag', 'Hobby World']","['Card Game', 'Medieval']",['Series: Blue Games (Descartes)'],"['Hand Management', 'Tile Placement']",,,,,2019-09-07,3188,2019-09-07,3797,2021-05-22,,,,,,,,,908,2019-09-14,1082,2021-05-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/655
32002,Forged in Steel,['Wade Broadhead'],['Jamie Noble-Frier'],2016,2,4,13,120,60,120,"['Knight Works, LLC']","['American West', 'City Building', 'Economic', 'Industry / Manufacturing', 'Territory Building']","['Crowdfunding: Kickstarter', 'States: Colorado']","['Action Points', 'Action/Event', 'Area Majority / Influence', 'Campaign / Battle Card Driven', 'Hand Management', 'Simultaneous Action Selection', 'Take That', 'Variable Player Powers', 'Voting']",,,,,2019-09-07,3319,2019-09-07,3798,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/32002
